Source.Name	Name	Mobile Number	Review Count	Rating	Catagory	Address	Website	Email Id	PlusCode	Closing Hours	latitude	latitude_1	Instagram Profile	Facebook Profile	Linkedin Profile	Twitter Profile	Images Folder
PAWN SHOP BALI	Lestari Ponsel	82147049155	178 reviews	5	Store in Denpasar, Bali	Gg. XII A No.1, Dangin Puri Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80111					-8649800299999999	1.152211227E+016					
PAWN SHOP BALI	PT Pegadaian Cabang Kuta	361765608	13 reviews	3.1	Pawn shop in Kuta	Jl. Kubu Anyar No.12, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-8726503	1.15176165E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian Seririt	36292014	36 reviews	4.6	Pawn shop on Bali	Jl. Sudirman, Desa Tangguwisia, Seririt, Tangguwisia, Kec. Buleleng, Kabupaten Buleleng, Bali 81152				Monday 7.00 am–3.00 pm Tuesday 7.00 am–3.00 pm Wednesday 7.00 am–3.00 pm Thursday 7.00 am–3.00 pm Friday 7.00 am–3.00 pm Saturday 7.00 am–3.00 pm Sunday Closed	-86278282	1.152006097E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian UPC Nusa Dua	361765608	22 reviews	3.4	Pawn shop in Kuta Selatan	Jl. Bypass Ngurah Rai Jl. Nusa Dua No.88, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-85151174	1152697443	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian Cabang Kerobokan		60 reviews	3.7	Pawn shop in Dalung, Kuta Utara, Bali	9538+C6H, Jl. Raya Canggu, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361				Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.30 pm Sunday Closed	-87956987	1152185088					
PAWN SHOP BALI	GADAI ELEKTRONIK					Jl. Gn. Soputan No.197a, Padangsambian Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80117					-86464253	1.151656111E+016					
PAWN SHOP BALI	Raja Gadai Sesetan	85175009802	45 reviews	4.8	Pawn shop in Denpasar, Bali	Jl. Raya Sesetan No.165, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-84541442	115355487					
PAWN SHOP BALI	Pegadaian Ubud		3 reviews	3.3	Pawn shop on Bali	Jl. Raya Goa Gajah No.37, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80582				Monday 8.30 am–3.00 pm Tuesday 8.30 am–3.00 pm Wednesday 8.30 am–3.00 pm Thursday 8.30 am–3.00 pm Friday 8.30 am–3.00 pm Saturday 8.30 am–12.00 pm Sunday Closed	-85234876	1152747543	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Seminyak Village	361738097	(4K)	4.1	Shopping mall in Kuta	Jl. Kayu Jati No.8, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361	http://www.seminyakvillage.com/			Monday 10.00 am–10.00 pm Tuesday 10.00 am–10.00 pm Wednesday 10.00 am–10.00 pm Thursday 10.00 am–10.00 pm Friday 10.00 am–10.00 pm Saturday 10.00 am–10.00 pm Sunday 10.00 am–10.00 pm	-86833565	115157134	https://www.instagram.com/seminyakvillage/	https://www.facebook.com/seminyakvillage/			
PAWN SHOP BALI	Nawa Celuler	85737176456	7 reviews	5	Cell phone store on Bali	Jl. Celuk Sukawati, Celuk, Kec. Sukawati, Kabupaten Gianyar, Bali 80582				Monday 8.30 am–10.00 pm Tuesday 8.30 am–10.00 pm Wednesday 8.30 am–10.00 pm Thursday 8.30 am–10.00 pm Friday 8.30 am–10.00 pm Saturday 8.30 am–10.00 pm Sunday 8.30 am–10.00 pm	-8603159699999999	1.152789781E+016					
PAWN SHOP BALI	Pegadaian UPC Teuku Umar	361422563	13 reviews	3.3	Pawn shop in Denpasar, Bali	Jl. Nusa Kambangan No.214, Dauh Puri Kauh, Kec. Denpasar Bar., Kota Denpasar, Bali 80113				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-8675395	1.152065569E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian UPC seminyak	3618445774	6 reviews	3.7	Pawn shop in Dalung, Kuta Utara, Bali	Jl. Gn. Tangkuban Perahu No.19, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80236				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-86720647	1.151678727E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Raja Gadai Antasura	85175007513	15 reviews	5	Pawn shop in Denpasar, Bali	Jl. Antasura, Peguyangan Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80115	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-86246309	115223793					
PAWN SHOP BALI	Arrahn KRK Tok Bali	6097788257	2 reviews	5	Pawn shop in Pasir Puteh District, Malaysia	LOT PT 7606, TAMAN D'BALI HARMONI JALAN TOK BALI - KUALA BESUT, Tok Bali, 16700 Pasir Puteh, Kelantan, Malaysia	https://www.facebook.com/arrahnkrktokbali/			Monday 8.30 am–4.30 pm Tuesday 8.30 am–4.30 pm Wednesday 8.30 am–4.30 pm Thursday 8.30 am–4.15 pm Friday Closed Saturday 8.30 am–3.30 am Sunday 8.30 am–4.30 pm	58896061	1024822254		https://www.facebook.com/arrahnkrktokbali			
PAWN SHOP BALI	Raja Gadai Panjer	85175008706	36 reviews	5	Pawn shop in Denpasar, Bali	Jl. Bedugul No.32A, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-85350602	1153178288					
PAWN SHOP BALI	Ksp Gadai	85241417532	2 reviews	4.5	Pawn shop in Denpasar, Bali	Jl. Suwung Batan Kendal No.23, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223				Monday 9.00 am–7.00 pm Tuesday 9.00 am–7.00 pm Wednesday 9.00 am–7.00 pm Thursday 9.00 am–7.00 pm Friday 9.00 am–7.00 pm Saturday 9.00 am–7.00 pm Sunday 9.00 am–7.00 pm	-86945787	1152269952					
PAWN SHOP BALI	Gadai MAS Kreneng	82266831781	3 reviews	5	Pawn shop in Denpasar, Bali	Jl. Rampai No.3, Dangin Puri Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80236				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-87104478	1.152233729E+016					
PAWN SHOP BALI	Pegadaian Syariah		24 reviews	4	Pawn shop in Denpasar, Bali	Jl. Gunung Batukaru No.6a, Pemecutan, Kec. Denpasar Bar., Kota Denpasar, Bali 80112				Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.00 pm Sunday Closed	-86555342	1152241732	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian UPC Candi Kuning	361880498	16 reviews	4.5	Pawn shop on Bali	Pasar Candikuning, Br. Candikuning, Candikuning, Baturiti, Tabanan Regency, Bali 80352				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-86599566	1.152047747E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Raja Gadai Tegal Harum	85160375432	11 reviews	4.8	Pawn shop in Denpasar, Bali	Jl. Gunung Rinjani Desa No.5 Blok B, Tegal Harum, Kec. Denpasar Bar., Kota Denpasar, Bali 80119	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-8275547	1.151592718E+016					
PAWN SHOP BALI	Gadai Mas Rendang	81338705232				HCQC+9H2, Jl. Raya Besakih Kangin, Menanga, Kec. Rendang, Kabupaten Karangasem, Bali 80863				Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed	-8665507	1151987018					
PAWN SHOP BALI	DITRO GADAI	87759981487				Jl. Taman Giri link menesa kampial, nusa dua, Kec. Kuta Sel., Kabupaten Badung, Bali 80361	https://ditrogadai.com/			Monday 9.00 am–6.00 pm Tuesday 9.00 am–6.00 pm Wednesday 9.00 am–6.00 pm Thursday 9.00 am–6.00 pm Friday 9.00 am–6.00 pm Saturday 9.00 am–6.00 pm Sunday Closed	-84116169	1.154213847E+016					
PAWN SHOP BALI	Gadai Emas BSI Pos Semarapura	8170079709	1 review	5	Pawn shop in Semarapura, Bali	Jl. Gajah Mada No.58, Semarapura Kelod Kangin, Kec. Klungkung, Kabupaten Klungkung, Bali 80761				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday Closed Sunday Closed	-88001163	1.151951384E+016					
PAWN SHOP BALI	Gadai HP (GadeHape)	8999433999	13 reviews	4.7	Pawn shop in Denpasar, Bali	Jl. Kecubung No.28, Sumerta Kaja, Kec. Denpasar Tim., Kota Denpasar, Bali 80236				Monday 9.00 am–9.00 pm Tuesday 9.00 am–9.00 pm Wednesday 9.00 am–9.00 pm Thursday 9.00 am–9.00 pm Friday 9.00 am–9.00 pm Saturday 9.00 am–9.00 pm Sunday Closed	-8529468999999999	1.154047921E+016	https://www.instagram.com/gadai.hp/				
PAWN SHOP BALI	Kim Soo	82247130122	(1,5K)	4.4	$$	Jl. Kayu Aya No.21, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361	https://kimsoo.com/			Monday 7.30 am–5.30 pm Tuesday 7.30 am–5.30 pm Wednesday 7.30 am–5.30 pm Thursday 7.30 am–5.30 pm Friday 7.30 am–5.30 pm Saturday 7.30 am–5.30 pm Sunday 7.30 am–5.30 pm	-86514171	1152296454	https://www.instagram.com/kimsoohome/	https://www.facebook.com/kimsoohome			
PAWN SHOP BALI	Pegadaian Gianyar	361955450	1 review	3	Pawn shop on Bali	Jl. Brata No.12, Tampaksiring, Gianyar, Gianyar Regency, Bali 80511				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-86830862	1.151533952E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Gadai MAS Mengwi	8112791222	15 reviews	5	Pawn shop on Bali	Jl. Raya Mengwitani No.178D, Mengwitani, Kec. Mengwi, Kabupaten Badung, Bali 80351	https://www.gadaimas.com/			Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed	-85628095	1151640936	https://www.instagram.com/gadai.mas/	https://www.facebook.com/ptgadaimas			
PAWN SHOP BALI	UPC Tianyar		3 reviews	5	Pawn shop on Bali	RF4R+M88, Jl. Tejakula - Tianyar, Tianyar Tengah, Kec. Kubu, Kabupaten Karangasem, Bali 80853					-81933321	1.154908417E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	GADAI MAS AGUNG SEJAHTERAQ					F479+42G, Dauh Peken, Tabanan, Tabanan Regency, Bali 82114					-8537200499999999	1151175393					
PAWN SHOP BALI	Gadai Mas Monang Maning		11 reviews	5	Pawn shop in Denpasar, Bali	Jl. Gunung Batukaru No.48A, Tegal Kertha, Kec. Denpasar Bar., Kota Denpasar, Bali 80119				Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed	-8659486099999999	1152010899					
PAWN SHOP BALI	Raja Gadai A Yani Utara	85175180078	3 reviews	5	Pawn shop in Denpasar, Bali	Jl. Ahmad Yani Utara No.141, Peguyangan, Kec. Denpasar Utara, Kota Denpasar, Bali 80115	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-86305056	1.152096977E+016					
PAWN SHOP BALI	Gadai Mas Sangsit	8112801224	10 reviews	5	Pawn shop on Bali	Jl. Raya Sangsit No.110, Sangsit, Kec. Sawan, Kabupaten Buleleng, Bali 81171				Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed	-80853622	115135422					
PAWN SHOP BALI	Pegadaian UPS Suci	81331810350				Pertokoan Sari Jaya Lt. 1, Jl. Hasanudin Blok B No.1, Pemecutan Klod, Denpasar Barat, Denpasar City, Bali 80113				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-8673611000000001	1.15203736E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian UPC Pasar Sanglah	361240677	8 reviews	4.3	Pawn shop in Denpasar, Bali	Jl. Waturenggong No.14, Panjer, Denpasar Selatan, Kota Denpasar, Bali 80225				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-86766496	1.152164574E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian UPS Monang Maning	8122621947	5 reviews	3.6	Pawn shop in Denpasar, Bali	Jl. Gn Batu Karu No.38, Tegal Kertha, Denpasar Barat, Denpasar City, Bali 80113				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-86595576	1.152003475E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian Kartini	3619156978	6 reviews	3	Pawn shop in Denpasar, Bali	Jl. Kartini No.200, Dauh Puri Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80113				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-8650761	1.152135197E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian Syariah jl Kartini Denpasar		8 reviews	5	Pawn shop in Denpasar, Bali	Jl. Kartini No.69, Dauh Puri Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80231				Monday 7.30 am–3.30 pm Tuesday 7.30 am–3.30 pm Wednesday 7.30 am–3.30 pm Thursday 7.30 am–3.30 pm Friday 7.30 am–3.30 pm Saturday 7.30 am–12.30 pm Sunday Closed	-86530234	1.152131212E+016					
PAWN SHOP BALI	Pegadaian UPC Tj. Benoa	361765608	2 reviews	5	Pawn shop in Kuta Selatan	Jl. Pratama, Benoa, Badung, Kabupaten Badung, Bali 80361				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-87733578	1152225059	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian UPC Marga	361880498				Jl. Wisnu, Br. Basa, Marga, Tunjuk, Tabanan, Tabanan Regency, Bali 82181				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-84736964	1.151700298E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian UPC Pasar Galiran	36621092	2 reviews	4.5	Pawn shop in Semarapura, Bali	Jl. Puputan Lingk. Galiran, Semarapura, Tojan, Klungkung, Klungkung Regency, Bali 80716				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-85481532	1.154028729E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian Sukawati	361294318	4 reviews	4.5	Pawn shop on Bali	Jl. Raya Sukawati, Sukawati, Kec. Gianyar, Kabupaten Gianyar, Bali 80582				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-8601598899999999	1.15283271E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian UPC Gatot Subroto Barat	3618445774	9 reviews	2.7	Pawn shop in Denpasar, Bali	Jl. Gatot Subroto Barat No.300, Padangsambian Kaja, Kec. Kuta Utara, Kabupaten Badung, Bali 80361				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-86365188	1151843918	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Bali Dharma Samaya	361423788				C674+MJX, Jl. Nakula, Darmasaba, Kec. Abiansemal, Kabupaten Badung, Bali 80352	http://www.thesamayabali.com/				-85857608	1.152066128E+016					
PAWN SHOP BALI	Pegadaian Jo Gading		8 reviews	4.1	Pawn shop in Denpasar, Bali	Jl. Tukad Yeh Aya No.28, Dauh Puri Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80234					-86680402	1152009525	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian Bajera	3618943671				Jl. Rajawali No.16, Wanasari, Kec. Tabanan, Kabupaten Tabanan, Bali 82162				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-86778548	1.152276188E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian UPC Pasar Uma Anyar	361421855	3 reviews	3	Pawn shop in Denpasar, Bali	Jl. Kebo Iwa No.18, Padangsambian Kaja, Kec. Denpasar Bar., Kota Denpasar, Bali 80116				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-85256128	1151216582	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Pegadaian Ungasan		14 reviews	3	Pawn shop on Bali	55V5+QM7, Uluwatu St, Ungasan, South Kuta, Badung Regency, Bali 80361				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday Closed Sunday Closed	-8619728799999999	1.151837072E+016					
PAWN SHOP BALI	UPC Penebel Pawnshop	3617495483				Jl. Raya Penebel, Kec. Penebel, Tajen, Tabanan, Tabanan Regency, Bali 82153				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-88056016	1.151591818E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP BALI	Tri Pawns Kopi	881037413586	(122)	4.6	Rp 1–25.000	Jl. WR Supratman No.137, Sumerta, Kec. Denpasar Tim., Kota Denpasar, Bali 80235	https://instagram.com/kopitripawns?igshid=OGQ5ZDc2ODk2ZA==			Monday 2.00–11.00 pm Tuesday 2.00–11.00 pm Wednesday 2.00–11.00 pm Thursday 2.00–11.00 pm Friday 2.00–11.00 pm Saturday 2.00–11.00 pm Sunday 2.00–11.00 pm	-84534235	1.151386514E+016	https://instagram.com/kopitripawns				
PAWN SHOP BALI	Gadai & Service HP Pemogan	8999025999	12 reviews	5	Pawn shop in Denpasar, Bali	Jl. Glogor Carik No.196, Pemogan, Denpasar Selatan, Kota Denpasar, Bali 90115				Monday 9.00 am–9.00 pm Tuesday 9.00 am–9.00 pm Wednesday 9.00 am–9.00 pm Thursday 9.00 am–9.00 pm Friday 9.00 am–9.00 pm Saturday 9.00 am–9.00 pm Sunday Closed	-86482932	115236336					
