Source.Name,Name,Mobile Number,Review Count,Rating,Catagory,Address,Website,Email Id,PlusCode,Closing Hours,latitude,latitude_1,Instagram Profile,Facebook Profile,Linkedin Profile,Twitter Profile,Images Folder,Kecamatan,Kelurahan
PAWN SHOP BALI,Pegadaian,,8 reviews,4.9,Pawn shop in Kuta,"Jl. Nakula No.26, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361",https://www.pegadaian.co.id/,,,,-86970882.0,1.15171512e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Kuta,Seminyak
PAWN SHOP BALI,PEGADAIAN UPC BLOK B TANAH ABANG,2123570429.0,9 reviews,2.9,Pawn shop in Central Jakarta,"Pasar Tanah Abang Blok A Lt. SLG Los F No. 93-95 Jalan H. Fachrudin No.78, 80, 82, RT.8/RW.7, Kp. Bali, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10260",https://www.pegadaian.co.id/,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-61878937.0,1.068145118e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Tanah Abang,Kp. Bali
PAWN SHOP BALI,"Pusat Gadai Indonesia, Teuku Umar, Bali",81338432870.0,87 reviews,3.9,"Pawn shop in Denpasar, Bali","Jl. Teuku Umar No.219, Dauh Puri Kauh, Kec. Denpasar Bar., Kota Denpasar, Bali 80113",,,,,-8681147.0,1.15201275e+16,,,,,,Denpasar Bar,Dauh Puri Kauh
PAWN SHOP BALI,GADAI MAS Ubung,3619075327.0,9 reviews,5.0,"Pawn shop in Denpasar, Bali","Jl. Ahmad Yani Kampung Jawa No.10, Dauh Puri Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80111",,,,Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed,-86460051.0,1.152131637e+16,,,,,,Denpasar Utara,Dauh Puri Kaja
PAWN SHOP BALI,ms glow gianyar bali,83119943585.0,16 reviews,4.9,Cosmetics store on Bali,"Jl. Gusti Agung Made Gambar No.8, Medahan, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581",https://g.page/arbashop,,,,-85722924.0,1153300282.0,,,,,,Blahbatuh,Medahan
PAWN SHOP BALI,Gadai MAS Negara,81128011226.0,16 reviews,5.0,"Pawn shop in Batuagung, Bali","Jl. Sudirman No.12A, Pendem, Kec. Negara, Kabupaten Jembrana, Bali 82211",https://www.gadaimas.com/,,,Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed,-83576144.0,114626706.0,https://www.instagram.com/gadai.mas/,https://www.facebook.com/ptgadaimas,,,,Negara,Pendem
PAWN SHOP BALI,"Pusat Gadai Indonesia, Tuban, Bali",,31 reviews,2.5,Pawn shop in Kuta,"755H+HC7, Tuban, Kuta, Badung Regency, Bali 80361",,,,,-87410937.0,1.151785528e+16,,,,,,Kuta,Tuban
PAWN SHOP BALI,Lestari Ponsel,82147049155.0,178 reviews,5.0,"Store in Denpasar, Bali","Gg. XII A No.1, Dangin Puri Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80111",,,,,-8649800299999999.0,1.152211227e+16,,,,,,Denpasar Utara,Dangin Puri Kangin
PAWN SHOP BALI,PT Pegadaian Cabang Kuta,361765608.0,13 reviews,3.1,Pawn shop in Kuta,"Jl. Kubu Anyar No.12, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-8726503.0,1.15176165e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Kuta,Kuta
PAWN SHOP BALI,Pegadaian Seririt,36292014.0,36 reviews,4.6,Pawn shop on Bali,"Jl. Sudirman, Desa Tangguwisia, Seririt, Tangguwisia, Kec. Buleleng, Kabupaten Buleleng, Bali 81152",,,,Monday 7.00 am–3.00 pm Tuesday 7.00 am–3.00 pm Wednesday 7.00 am–3.00 pm Thursday 7.00 am–3.00 pm Friday 7.00 am–3.00 pm Saturday 7.00 am–3.00 pm Sunday Closed,-86278282.0,1.152006097e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Buleleng,Tangguwisia
PAWN SHOP BALI,Pegadaian UPC Nusa Dua,361765608.0,22 reviews,3.4,Pawn shop in Kuta Selatan,"Jl. Bypass Ngurah Rai Jl. Nusa Dua No.88, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-85151174.0,1152697443.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Kuta Sel,Benoa
PAWN SHOP BALI,Pegadaian Cabang Kerobokan,,60 reviews,3.7,"Pawn shop in Dalung, Kuta Utara, Bali","9538+C6H, Jl. Raya Canggu, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",,,,Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.30 pm Sunday Closed,-87956987.0,1152185088.0,,,,,,Kuta Utara,Kerobokan
PAWN SHOP BALI,GADAI ELEKTRONIK,,,,,"Jl. Gn. Soputan No.197a, Padangsambian Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80117",,,,,-86464253.0,1.151656111e+16,,,,,,Denpasar Bar,Padangsambian Klod
PAWN SHOP BALI,Raja Gadai Sesetan,85175009802.0,45 reviews,4.8,"Pawn shop in Denpasar, Bali","Jl. Raya Sesetan No.165, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223",https://rajagadai.id/,,,Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm,-84541442.0,115355487.0,,,,,,Denpasar Selatan,Sesetan
PAWN SHOP BALI,Pegadaian Ubud,,3 reviews,3.3,Pawn shop on Bali,"Jl. Raya Goa Gajah No.37, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80582",,,,Monday 8.30 am–3.00 pm Tuesday 8.30 am–3.00 pm Wednesday 8.30 am–3.00 pm Thursday 8.30 am–3.00 pm Friday 8.30 am–3.00 pm Saturday 8.30 am–12.00 pm Sunday Closed,-85234876.0,1152747543.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Ubud,Peliatan
PAWN SHOP BALI,Seminyak Village,361738097.0,(4K),4.1,Shopping mall in Kuta,"Jl. Kayu Jati No.8, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361",http://www.seminyakvillage.com/,,,Monday 10.00 am–10.00 pm Tuesday 10.00 am–10.00 pm Wednesday 10.00 am–10.00 pm Thursday 10.00 am–10.00 pm Friday 10.00 am–10.00 pm Saturday 10.00 am–10.00 pm Sunday 10.00 am–10.00 pm,-86833565.0,115157134.0,https://www.instagram.com/seminyakvillage/,https://www.facebook.com/seminyakvillage/,,,,Kuta,Seminyak
PAWN SHOP BALI,Nawa Celuler,85737176456.0,7 reviews,5.0,Cell phone store on Bali,"Jl. Celuk Sukawati, Celuk, Kec. Sukawati, Kabupaten Gianyar, Bali 80582",,,,Monday 8.30 am–10.00 pm Tuesday 8.30 am–10.00 pm Wednesday 8.30 am–10.00 pm Thursday 8.30 am–10.00 pm Friday 8.30 am–10.00 pm Saturday 8.30 am–10.00 pm Sunday 8.30 am–10.00 pm,-8603159699999999.0,1.152789781e+16,,,,,,Sukawati,Celuk
PAWN SHOP BALI,Pegadaian UPC Teuku Umar,361422563.0,13 reviews,3.3,"Pawn shop in Denpasar, Bali","Jl. Nusa Kambangan No.214, Dauh Puri Kauh, Kec. Denpasar Bar., Kota Denpasar, Bali 80113",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-8675395.0,1.152065569e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Denpasar Bar,Dauh Puri Kauh
PAWN SHOP BALI,Pegadaian UPC seminyak,3618445774.0,6 reviews,3.7,"Pawn shop in Dalung, Kuta Utara, Bali","Jl. Gn. Tangkuban Perahu No.19, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80236",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-86720647.0,1.151678727e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Kuta Utara,Od
PAWN SHOP BALI,Raja Gadai Antasura,85175007513.0,15 reviews,5.0,"Pawn shop in Denpasar, Bali","Jl. Antasura, Peguyangan Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80115",https://rajagadai.id/,,,Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm,-86246309.0,115223793.0,,,,,,Denpasar Utara,Peguyangan Kangin
PAWN SHOP BALI,Arrahn KRK Tok Bali,6097788257.0,2 reviews,5.0,"Pawn shop in Pasir Puteh District, Malaysia","LOT PT 7606, TAMAN D'BALI HARMONI JALAN TOK BALI - KUALA BESUT, Tok Bali, 16700 Pasir Puteh, Kelantan, Malaysia",https://www.facebook.com/arrahnkrktokbali/,,,Monday 8.30 am–4.30 pm Tuesday 8.30 am–4.30 pm Wednesday 8.30 am–4.30 pm Thursday 8.30 am–4.15 pm Friday Closed Saturday 8.30 am–3.30 am Sunday 8.30 am–4.30 pm,58896061.0,1024822254.0,,https://www.facebook.com/arrahnkrktokbali,,,,16700 Pasir Puteh,Antan
PAWN SHOP BALI,Raja Gadai Panjer,85175008706.0,36 reviews,5.0,"Pawn shop in Denpasar, Bali","Jl. Bedugul No.32A, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223",https://rajagadai.id/,,,Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm,-85350602.0,1153178288.0,,,,,,Denpasar Selatan,Sesetan
PAWN SHOP BALI,Ksp Gadai,85241417532.0,2 reviews,4.5,"Pawn shop in Denpasar, Bali","Jl. Suwung Batan Kendal No.23, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223",,,,Monday 9.00 am–7.00 pm Tuesday 9.00 am–7.00 pm Wednesday 9.00 am–7.00 pm Thursday 9.00 am–7.00 pm Friday 9.00 am–7.00 pm Saturday 9.00 am–7.00 pm Sunday 9.00 am–7.00 pm,-86945787.0,1152269952.0,,,,,,Denpasar Selatan,Sesetan
PAWN SHOP BALI,Gadai MAS Kreneng,82266831781.0,3 reviews,5.0,"Pawn shop in Denpasar, Bali","Jl. Rampai No.3, Dangin Puri Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80236",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-87104478.0,1.152233729e+16,,,,,,Denpasar Utara,Dangin Puri Kangin
PAWN SHOP BALI,Pegadaian Syariah,,24 reviews,4.0,"Pawn shop in Denpasar, Bali","Jl. Gunung Batukaru No.6a, Pemecutan, Kec. Denpasar Bar., Kota Denpasar, Bali 80112",,,,Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.00 pm Sunday Closed,-86555342.0,1152241732.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Denpasar Bar,Pemecutan
PAWN SHOP BALI,Pegadaian UPC Candi Kuning,361880498.0,16 reviews,4.5,Pawn shop on Bali,"Pasar Candikuning, Br. Candikuning, Candikuning, Baturiti, Tabanan Regency, Bali 80352",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-86599566.0,1.152047747e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Baturiti,Candikuning
PAWN SHOP BALI,Raja Gadai Tegal Harum,85160375432.0,11 reviews,4.8,"Pawn shop in Denpasar, Bali","Jl. Gunung Rinjani Desa No.5 Blok B, Tegal Harum, Kec. Denpasar Bar., Kota Denpasar, Bali 80119",https://rajagadai.id/,,,Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm,-8275547.0,1.151592718e+16,,,,,,Denpasar Bar,No.5 Blok B
PAWN SHOP BALI,Gadai Mas Rendang,81338705232.0,,,,"HCQC+9H2, Jl. Raya Besakih Kangin, Menanga, Kec. Rendang, Kabupaten Karangasem, Bali 80863",,,,Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed,-8665507.0,1151987018.0,,,,,,Rendang,Menanga
PAWN SHOP BALI,DITRO GADAI,87759981487.0,,,,"Jl. Taman Giri link menesa kampial, nusa dua, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",https://ditrogadai.com/,,,Monday 9.00 am–6.00 pm Tuesday 9.00 am–6.00 pm Wednesday 9.00 am–6.00 pm Thursday 9.00 am–6.00 pm Friday 9.00 am–6.00 pm Saturday 9.00 am–6.00 pm Sunday Closed,-84116169.0,1.154213847e+16,,,,,,Kuta Sel,Nusa Dua
PAWN SHOP BALI,Gadai Emas BSI Pos Semarapura,8170079709.0,1 review,5.0,"Pawn shop in Semarapura, Bali","Jl. Gajah Mada No.58, Semarapura Kelod Kangin, Kec. Klungkung, Kabupaten Klungkung, Bali 80761",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday Closed Sunday Closed,-88001163.0,1.151951384e+16,,,,,,Klungkung,Od Kangin
PAWN SHOP BALI,Gadai HP (GadeHape),8999433999.0,13 reviews,4.7,"Pawn shop in Denpasar, Bali","Jl. Kecubung No.28, Sumerta Kaja, Kec. Denpasar Tim., Kota Denpasar, Bali 80236",,,,Monday 9.00 am–9.00 pm Tuesday 9.00 am–9.00 pm Wednesday 9.00 am–9.00 pm Thursday 9.00 am–9.00 pm Friday 9.00 am–9.00 pm Saturday 9.00 am–9.00 pm Sunday Closed,-8529468999999999.0,1.154047921e+16,https://www.instagram.com/gadai.hp/,,,,,Ubung No.28,Sumerta Kaja
PAWN SHOP BALI,Kim Soo,82247130122.0,"(1,5K)",4.4,$$,"Jl. Kayu Aya No.21, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",https://kimsoo.com/,,,Monday 7.30 am–5.30 pm Tuesday 7.30 am–5.30 pm Wednesday 7.30 am–5.30 pm Thursday 7.30 am–5.30 pm Friday 7.30 am–5.30 pm Saturday 7.30 am–5.30 pm Sunday 7.30 am–5.30 pm,-86514171.0,1152296454.0,https://www.instagram.com/kimsoohome/,https://www.facebook.com/kimsoohome,,,,Kuta Utara,Od
PAWN SHOP BALI,Pegadaian Gianyar,361955450.0,1 review,3.0,Pawn shop on Bali,"Jl. Brata No.12, Tampaksiring, Gianyar, Gianyar Regency, Bali 80511",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-86830862.0,1.151533952e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Gianyar,Tampaksiring
PAWN SHOP BALI,Gadai MAS Mengwi,8112791222.0,15 reviews,5.0,Pawn shop on Bali,"Jl. Raya Mengwitani No.178D, Mengwitani, Kec. Mengwi, Kabupaten Badung, Bali 80351",https://www.gadaimas.com/,,,Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed,-85628095.0,1151640936.0,https://www.instagram.com/gadai.mas/,https://www.facebook.com/ptgadaimas,,,,Mengwi,Mengwitani
PAWN SHOP BALI,UPC Tianyar,,3 reviews,5.0,Pawn shop on Bali,"RF4R+M88, Jl. Tejakula - Tianyar, Tianyar Tengah, Kec. Kubu, Kabupaten Karangasem, Bali 80853",,,,,-81933321.0,1.154908417e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Kubu,Tianyar Tengah
PAWN SHOP BALI,GADAI MAS AGUNG SEJAHTERAQ,,,,,"F479+42G, Dauh Peken, Tabanan, Tabanan Regency, Bali 82114",,,,,-8537200499999999.0,1151175393.0,,,,,,Tabanan,Dauh Peken
PAWN SHOP BALI,Gadai Mas Monang Maning,,11 reviews,5.0,"Pawn shop in Denpasar, Bali","Jl. Gunung Batukaru No.48A, Tegal Kertha, Kec. Denpasar Bar., Kota Denpasar, Bali 80119",,,,Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed,-8659486099999999.0,1152010899.0,,,,,,Denpasar Bar,Tegal Kertha
PAWN SHOP BALI,Raja Gadai A Yani Utara,85175180078.0,3 reviews,5.0,"Pawn shop in Denpasar, Bali","Jl. Ahmad Yani Utara No.141, Peguyangan, Kec. Denpasar Utara, Kota Denpasar, Bali 80115",https://rajagadai.id/,,,Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm,-86305056.0,1.152096977e+16,,,,,,Denpasar Utara,Peguyangan
PAWN SHOP BALI,Gadai Mas Sangsit,8112801224.0,10 reviews,5.0,Pawn shop on Bali,"Jl. Raya Sangsit No.110, Sangsit, Kec. Sawan, Kabupaten Buleleng, Bali 81171",,,,Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed,-80853622.0,115135422.0,,,,,,Sawan,Sangsit
PAWN SHOP BALI,Pegadaian UPS Suci,81331810350.0,,,,"Pertokoan Sari Jaya Lt. 1, Jl. Hasanudin Blok B No.1, Pemecutan Klod, Denpasar Barat, Denpasar City, Bali 80113",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-8673611000000001.0,1.15203736e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Denpasar Barat,Pemecutan Klod
PAWN SHOP BALI,Pegadaian UPC Pasar Sanglah,361240677.0,8 reviews,4.3,"Pawn shop in Denpasar, Bali","Jl. Waturenggong No.14, Panjer, Denpasar Selatan, Kota Denpasar, Bali 80225",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-86766496.0,1.152164574e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Denpasar Selatan,Panjer
PAWN SHOP BALI,Pegadaian UPS Monang Maning,8122621947.0,5 reviews,3.6,"Pawn shop in Denpasar, Bali","Jl. Gn Batu Karu No.38, Tegal Kertha, Denpasar Barat, Denpasar City, Bali 80113",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-86595576.0,1.152003475e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Denpasar Barat,Tegal Kertha
PAWN SHOP BALI,Pegadaian Kartini,3619156978.0,6 reviews,3.0,"Pawn shop in Denpasar, Bali","Jl. Kartini No.200, Dauh Puri Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80113",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-8650761.0,1.152135197e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Denpasar Utara,Dauh Puri Kaja
PAWN SHOP BALI,Pegadaian Syariah jl Kartini Denpasar,,8 reviews,5.0,"Pawn shop in Denpasar, Bali","Jl. Kartini No.69, Dauh Puri Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80231",,,,Monday 7.30 am–3.30 pm Tuesday 7.30 am–3.30 pm Wednesday 7.30 am–3.30 pm Thursday 7.30 am–3.30 pm Friday 7.30 am–3.30 pm Saturday 7.30 am–12.30 pm Sunday Closed,-86530234.0,1.152131212e+16,,,,,,Denpasar Utara,Dauh Puri Kaja
PAWN SHOP BALI,Pegadaian UPC Tj. Benoa,361765608.0,2 reviews,5.0,Pawn shop in Kuta Selatan,"Jl. Pratama, Benoa, Badung, Kabupaten Badung, Bali 80361",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-87733578.0,1152225059.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Badung,Benoa
PAWN SHOP BALI,Pegadaian UPC Marga,361880498.0,,,,"Jl. Wisnu, Br. Basa, Marga, Tunjuk, Tabanan, Tabanan Regency, Bali 82181",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-84736964.0,1.151700298e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Tabanan,Tunjuk
PAWN SHOP BALI,Pegadaian UPC Pasar Galiran,36621092.0,2 reviews,4.5,"Pawn shop in Semarapura, Bali","Jl. Puputan Lingk. Galiran, Semarapura, Tojan, Klungkung, Klungkung Regency, Bali 80716",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-85481532.0,1.154028729e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Klungkung,Tojan
PAWN SHOP BALI,Pegadaian Sukawati,361294318.0,4 reviews,4.5,Pawn shop on Bali,"Jl. Raya Sukawati, Sukawati, Kec. Gianyar, Kabupaten Gianyar, Bali 80582",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-8601598899999999.0,1.15283271e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Gianyar,Sukawati
PAWN SHOP BALI,Pegadaian UPC Gatot Subroto Barat,3618445774.0,9 reviews,2.7,"Pawn shop in Denpasar, Bali","Jl. Gatot Subroto Barat No.300, Padangsambian Kaja, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-86365188.0,1151843918.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Kuta Utara,Padangsambian Kaja
